onset	duration	amount	Delay	choseAccept	RT	choseRight
17.922	4	44	143	1	1.078	0
27.955	4	85	129	1	0.97	0
38.005	4	39	104	1	0.445	0
49.038	4	65	156	1	1.282	0
57.088	4	42	145	1	0.658	0
67.121	4	36	114	1	1.08	0
76.154	4	54	23	1	2.445	0
83.187	4	65	137	1	0.713	0
92.22	4	24	139	1	0.926	0
99.253	4	34	176	0	0.827	1
110.286	4	78	129	1	1.072	0
120.319	4	70	108	1	0.935	0
132.369	4	56	172	1	0.733	0
143.435	4	49	172	1	0.873	0
153.468	4	23	134	1	1.424	0
161.501	4	80	39	1	0.699	0
173.535	4	28	59	1	0.769	0
194.584	4	24	87	0	0.755	1
208.617	4	23	77	0	0.762	1
216.667	4	50	129	1	1.089	0
223.7	4	33	78	1	0.694	0
234.733	4	50	41	1	0.878	0
243.766	4	29	58	0	0.965	1
254.816	4	28	123	0	0.844	1
262.849	4	25	74	0	0.743	1
274.882	4	50	59	n/a	n/a	n/a
283.932	4	69	172	1	0.432	0
288.998	4	22	21	0	1.008	1
295.031	4	45	26	0	0.665	1
309.081	4	23	176	0	0.793	1
