onset	duration	amount	Probability	choseAccept	RT	choseRight
15.197	4	22	0.89	1	1.477	1
20.247	4	42	0.6	0	1.088	0
35.297	4	63	0.27	0	1.092	0
51.33	4	50	0.39	0	0.748	0
61.379	4	71	0.36	0	0.941	0
70.412	4	53	0.54	0	0.908	0
78.445	4	39	0.49	0	1.188	0
86.479	4	31	0.79	0	1.374	0
99.528	4	30	0.7	1	1.268	1
116.578	4	72	0.5	0	1.266	0
126.627	4	23	0.96	1	1.231	1
134.661	4	62	0.3	0	1.222	0
142.71	4	52	0.47	0	1	0
154.777	4	76	0.26	0	0.936	0
163.81	4	58	0.62	1	1.08	1
172.843	4	42	0.58	1	1.129	1
181.876	4	64	0.34	0	0.867	0
191.926	4	72	0.33	0	0.783	0
201.975	4	81	0.1	0	0.993	0
213.008	4	79	0.49	1	1.173	1
223.042	4	22	0.98	0	1.507	0
230.075	4	57	0.58	0	0.937	0
240.108	4	40	0.66	0	1.071	0
245.158	4	44	0.44	0	1.107	0
250.207	4	52	0.41	0	0.914	0
265.257	4	68	0.64	1	1.278	1
273.29	4	24	0.96	0	1.227	0
283.323	4	50	0.57	1	1.31	1
299.373	4	43	0.69	1	2.036	1
309.406	4	75	0.24	0	1.011	0
