onset	duration	amount	Probability	choseAccept	RT	choseRight
13.049	4	61	0.5	1	0.999	1
20.098	4	49	0.44	1	1.114	1
31.132	4	41	0.6	0	0.91	0
39.181	4	76	0.44	1	0.844	1
48.214	4	77	0.38	1	0.917	1
55.264	4	33	0.91	0	1.148	0
67.314	4	40	0.79	0	1.219	0
75.347	4	25	0.91	0	1.307	0
94.38	4	58	0.42	1	1.258	1
99.43	4	75	0.48	1	1.014	1
108.463	4	35	0.78	1	1.265	1
119.512	4	54	0.52	0	1.474	0
130.545	4	82	0.09	0	1.949	0
139.595	4	36	0.59	0	1.265	0
146.645	4	64	0.33	0	1.306	0
155.678	4	35	0.73	1	1.137	1
162.711	4	63	0.57	0	1.346	0
175.778	4	28	0.63	0	1.498	0
192.827	4	73	0.74	1	1.478	1
200.86	4	41	0.63	0	1.699	0
206.927	4	39	0.3	0	1.381	0
229.976	4	56	0.49	0	1.423	0
238.009	4	70	0.39	0	0.94	0
246.042	4	25	0.89	0	1.806	0
255.092	4	46	0.77	0	1.481	0
273.158	4	35	0.7	1	1.58	1
278.208	4	83	0.32	0	1.307	0
286.241	4	58	0.46	1	1.549	1
295.308	4	45	0.37	0	1.397	0
306.357	4	33	0.62	0	1.556	0
