onset	duration	amount	Probability	choseAccept	RT	choseRight
20.345	4	79	0.45	1	0.7	0
30.395	4	77	0.39	0	1.05	1
39.444	4	74	0.39	0	0.803	1
50.494	4	47	0.72	1	1.066	0
64.544	4	31	0.61	1	0.848	0
79.577	4	50	0.48	0	0.904	1
85.61	4	46	0.33	0	0.742	1
102.643	4	82	0.29	0	0.891	1
110.676	4	82	0.48	0	0.858	1
121.709	4	70	0.34	0	1.365	1
126.775	4	55	0.44	0	0.845	1
131.825	4	53	0.48	0	0.892	1
144.858	4	49	0.71	1	0.84	0
161.908	4	49	0.51	0	0.925	1
169.941	4	85	0.59	0	1.147	1
177.991	4	60	0.51	0	1.126	1
191.04	4	40	0.71	1	1.092	0
201.073	4	32	0.57	1	1.327	0
207.107	4	78	0.42	0	0.939	1
218.14	4	82	0.31	0	0.701	1
226.189	4	82	0.25	1	1.571	0
235.222	4	82	0.47	0	1.144	1
241.256	4	83	0.3	0	1.362	1
251.322	4	77	0.43	1	1.278	0
260.355	4	72	0.34	1	1.321	0
267.388	4	29	0.83	1	1.526	0
278.421	4	58	0.45	0	1.141	1
288.454	4	66	0.25	0	1.024	1
298.487	4	83	0.52	1	1.183	0
309.537	4	83	0.28	0	1.128	1
