onset	duration	amount	Delay	choseAccept	RT	choseRight
14.395	4	71	88	1	1.149	1
19.445	4	49	172	1	1.819	1
34.494	4	22	27	0	1.729	0
50.544	4	83	105	1	1.303	1
60.593	4	45	26	1	1.526	1
69.626	4	32	57	1	1.453	1
77.676	4	64	89	1	0.979	1
85.709	4	34	176	0	1.433	0
98.759	4	23	176	0	1.111	0
115.791	4	81	58	1	1.199	1
125.824	4	34	43	0	1.55	0
133.874	4	40	159	0	1.203	0
141.924	4	32	74	1	1.441	1
153.957	4	55	163	1	1.456	1
162.99	4	25	141	0	1.359	0
172.023	4	63	37	1	0.878	1
181.056	4	50	41	1	1.021	1
191.09	4	23	61	0	0.978	0
201.139	4	50	129	1	1.105	1
212.172	4	33	103	0	1.232	0
222.221	4	36	114	0	1.543	0
229.254	4	30	36	0	1.67	0
239.304	4	50	59	1	1.067	1
244.371	4	32	111	0	1.256	0
249.42	4	65	137	1	1.255	1
264.454	4	65	156	1	1.189	1
272.486	4	41	27	1	1.149	1
282.519	4	29	75	0	1.459	0
298.569	4	76	161	1	1.153	1
308.618	4	23	42	0	2.112	0
