onset	duration	amount	Delay	choseAccept	RT	choseRight
15.652	4	27	142	0	1.523	1
24.685	4	43	120	1	1.586	0
32.734	4	66	71	1	1.009	0
42.767	4	41	55	1	1.112	0
56.8	4	67	23	1	1.199	0
64.833	4	71	76	1	0.853	0
74.883	4	42	145	1	2.003	0
80.933	4	49	140	1	1.401	0
86.983	4	24	89	0	1.511	1
101.016	4	24	87	0	1.134	1
110.065	4	30	23	1	1.34	0
122.098	4	28	123	0	1.267	1
132.148	4	77	142	1	1.145	0
140.181	4	54	23	1	1.024	0
147.214	4	58	36	1	1.279	0
154.247	4	39	95	1	1.19	0
163.28	4	58	55	1	1.444	0
170.313	4	78	108	1	1.227	0
182.346	4	24	125	0	1.538	1
193.38	4	25	108	0	0.952	1
205.429	4	66	58	1	1.095	0
210.479	4	79	92	1	1.324	0
219.512	4	62	180	1	1.427	0
232.545	4	55	107	1	1.466	0
247.577	4	39	104	1	1.498	0
266.61	4	52	139	1	1.52	0
275.66	4	60	124	1	1.718	0
286.71	4	27	130	0	1.468	1
297.759	4	66	145	1	1.715	0
308.792	4	33	163	0	1.513	1
