onset	duration	amount	Probability	choseAccept	RT	choseRight
16.313	4	79	0.49	0	0.759	1
23.346	4	23	0.96	0	0.949	1
34.395	4	39	0.3	0	0.868	1
42.445	4	25	0.89	0	0.81	1
51.478	4	40	0.79	1	1.169	0
58.512	4	46	0.48	0	0.59	1
70.544	4	58	0.62	1	1.43	0
78.577	4	62	0.18	0	0.629	1
97.61	4	57	0.58	0	0.692	1
102.66	4	56	0.49	0	0.681	1
111.709	4	40	0.66	1	0.824	0
122.742	4	81	0.1	0	0.335	1
133.792	4	44	0.44	0	0.669	1
142.841	4	79	0.33	0	0.635	1
149.891	4	76	0.26	0	0.705	1
158.924	4	31	0.79	0	0.904	1
165.957	4	49	0.43	0	0.735	1
179.007	4	50	0.48	0	0.956	1
196.04	4	63	0.27	0	0.795	1
204.073	4	41	0.6	1	0.898	0
210.106	4	79	0.45	0	0.577	1
233.155	4	30	0.7	0	1.055	1
241.188	4	22	0.96	0	0.95	1
249.238	4	70	0.61	1	0.74	0
258.271	4	28	0.63	0	1.019	1
276.304	4	21	0.93	0	0.769	1
281.354	4	24	0.91	0	0.559	1
289.386	4	52	0.41	0	0.567	1
298.436	4	75	0.48	0	0.517	1
309.485	4	82	0.47	0	1.251	1
