onset	duration	amount	Delay	choseAccept	RT	choseRight
14.599	4	58	73	1	0.689	0
19.649	4	50	59	1	0.863	0
34.682	4	75	60	1	0.709	0
50.714	4	29	75	0	0.837	1
60.764	4	48	128	0	1.187	1
69.814	4	50	41	1	0.728	0
77.847	4	66	71	1	0.615	0
85.88	4	55	163	1	1.19	0
98.913	4	25	108	0	0.797	1
115.962	4	24	38	0	0.691	1
125.995	4	23	176	0	0.642	1
134.028	4	79	92	1	1.193	0
142.061	4	65	159	1	1.032	0
154.094	4	71	88	1	0.982	0
163.127	4	45	26	1	0.973	0
172.16	4	49	172	1	0.66	0
181.193	4	24	87	0	0.811	1
191.226	4	28	163	0	0.754	1
201.276	4	58	36	1	0.831	0
212.308	4	61	141	1	0.751	0
222.358	4	32	57	0	0.813	1
229.408	4	60	124	1	0.867	0
239.457	4	22	21	0	0.849	1
244.524	4	76	161	1	0.838	0
249.574	4	58	53	1	0.684	0
264.623	4	45	72	1	0.843	0
272.656	4	23	42	0	0.777	1
282.689	4	23	61	0	0.704	1
298.723	4	33	78	0	1.166	1
308.772	4	83	105	1	0.716	0
