onset	duration	amount	Probability	choseAccept	RT	choseRight
17.572	4	65	0.55	0	1.654	0
27.605	4	82	0.48	0	1.808	0
37.638	4	55	0.44	0	1.534	0
48.688	4	36	0.59	1	1.601	1
56.737	4	25	0.91	0	1.63	0
66.787	4	81	0.1	0	1.219	0
75.836	4	46	0.21	0	1.552	0
82.886	4	78	0.26	0	1.752	0
91.936	4	49	0.43	0	1.646	0
98.985	4	35	0.73	1	1.881	1
110.018	4	46	0.48	0	2.414	0
120.068	4	24	0.91	0	1.557	0
132.101	4	52	0.41	0	1.959	0
143.134	4	52	0.47	0	1.838	0
153.167	4	33	0.62	0	1.888	0
161.2	4	31	0.79	0	1.767	0
173.249	4	64	0.34	0	1.767	0
194.298	4	76	0.43	1	2.902	1
208.348	4	49	0.71	1	2.458	1
216.381	4	84	0.25	0	1.805	0
223.414	4	71	0.19	0	1.707	0
234.447	4	62	0.18	0	1.691	0
243.48	4	83	0.52	1	2.162	1
254.513	4	75	0.24	0	1.345	0
262.546	4	58	0.62	1	2.321	1
274.578	4	46	0.77	1	1.472	1
283.611	4	49	0.44	0	1.687	0
288.661	4	40	0.71	1	2.109	1
294.694	4	83	0.28	0	2.038	0
308.727	4	41	0.63	0	2.524	0
