onset	duration	amount	Probability	choseAccept	RT	choseRight
12.04	4	63	0.27	0	2.126	0
20.09	4	22	0.96	1	2.243	1
35.122	4	25	0.89	1	3.116	1
41.155	4	49	0.51	0	3.207	0
51.188	4	57	0.51	1	2.568	1
60.238	4	35	0.7	1	2.411	1
70.271	4	22	0.98	1	2.781	1
75.321	4	76	0.26	0	2.556	0
80.371	4	70	0.39	0	3.3	0
85.437	4	82	0.31	1	2.176	1
100.47	4	72	0.4	1	2.914	1
107.503	4	82	0.09	0	1.642	0
117.536	4	70	0.34	1	2.734	1
124.585	4	23	0.96	1	2.696	1
132.618	4	85	0.59	1	1.718	1
138.668	4	50	0.48	1	2.316	1
148.701	4	77	0.39	1	1.878	1
160.734	4	40	0.79	1	1.457	1
168.767	4	43	0.69	1	1.96	1
190.799	4	39	0.49	0	2.517	0
198.849	4	73	0.74	1	1.66	1
208.882	4	82	0.29	0	2.246	0
215.932	4	71	0.36	0	3.214	0
232.981	4	46	0.33	0	2.23	0
243.031	4	53	0.48	0	3.071	0
256.063	4	83	0.32	1	2.425	1
267.096	4	74	0.39	0	2.921	0
278.129	4	28	0.63	1	2.507	1
291.162	4	82	0.23	0	2.801	0
306.211	4	28	0.89	1	2.589	1
