onset	duration	amount	Probability	choseAccept	RT	choseRight
14.506	4	47	0.72	1	1.328	0
19.556	4	53	0.54	0	1.748	1
34.606	4	39	0.3	0	1.548	1
50.655	4	82	0.47	0	1.527	1
60.688	4	45	0.37	0	1.388	1
69.721	4	72	0.5	1	1.5	0
77.771	4	79	0.49	1	1.778	0
85.804	4	76	0.44	1	2.177	0
98.836	4	56	0.44	0	1.859	1
115.886	4	49	0.56	0	1.866	1
125.935	4	22	0.89	0	1.501	1
133.985	4	58	0.45	1	1.874	0
142.018	4	58	0.83	1	1.603	0
154.051	4	21	0.93	0	1.676	1
163.084	4	83	0.54	1	2.392	0
172.117	4	57	0.58	0	1.976	1
181.15	4	50	0.57	0	1.597	1
191.199	4	44	0.44	0	1.4	1
201.249	4	33	0.91	1	1.638	0
212.282	4	60	0.51	1	1.911	0
222.315	4	21	0.97	0	1.327	1
229.348	4	79	0.33	0	2.046	1
239.397	4	21	0.96	0	1.402	1
244.448	4	29	0.83	0	1.867	1
249.514	4	72	0.34	0	1.73	1
264.563	4	23	0.83	0	1.374	1
272.596	4	42	0.58	0	1.885	1
282.646	4	58	0.46	0	2.183	1
298.695	4	57	0.3	0	1.112	1
308.728	4	66	0.25	0	1.516	1
