onset	duration	amount	Probability	choseAccept	RT	choseRight
13.048	4	77	0.39	1	1.845	0
20.081	4	39	0.3	0	2.137	1
31.114	4	84	0.25	0	2.239	1
39.147	4	65	0.55	1	2.165	0
48.213	4	25	0.89	1	2.644	0
55.246	4	61	0.67	1	1.934	0
67.296	4	44	0.44	0	3.678	1
75.346	4	79	0.45	1	2.048	0
94.412	4	35	0.73	1	2.533	0
99.478	4	41	0.63	1	2.789	0
108.511	4	74	0.39	1	3.026	0
119.544	4	22	0.89	0	2.753	1
130.577	4	50	0.39	0	3.265	1
139.627	4	46	0.21	0	1.695	1
146.677	4	83	0.28	1	3.284	0
155.726	4	71	0.36	1	2.088	0
162.759	4	32	0.57	1	2.195	0
175.792	4	23	0.83	0	2.046	1
192.859	4	82	0.29	1	1.785	0
200.892	4	39	0.49	1	3.06	0
206.925	4	30	0.7	0	1.897	1
229.991	4	82	0.31	1	3.172	0
238.04	4	66	0.25	0	2.669	1
246.074	4	49	0.43	0	2.15	1
255.123	4	72	0.34	1	2.551	0
273.173	4	63	0.57	1	2.163	0
278.222	4	83	0.52	1	1.418	0
286.256	4	56	0.68	1	1.828	0
295.289	4	50	0.48	1	2.655	0
306.322	4	49	0.71	1	1.849	0
