onset	duration	amount	Delay	choseAccept	RT	choseRight
15.326	4	25	105	0	2.21	1
27.352	4	76	72	1	2.119	0
34.407	4	25	155	0	1.704	1
45.432	4	63	65	1	2.143	0
54.472	4	69	27	1	2.062	0
62.495	4	84	79	1	2.359	0
72.519	4	38	175	0	1.335	1
78.557	4	39	55	0	2.953	1
99.606	4	79	116	0	2.463	1
108.63	4	44	119	0	1.591	1
117.653	4	36	56	0	2.847	1
123.674	4	60	43	1	2.098	0
133.698	4	83	66	1	1.962	0
140.72	4	21	53	0	1.956	1
147.742	4	50	57	1	1.902	0
157.783	4	77	48	1	2.244	0
164.805	4	23	2	0	2.534	1
174.846	4	40	109	0	1.829	1
183.869	4	58	143	0	1.933	1
208.922	4	58	47	1	1.824	0
216.944	4	75	90	1	2.273	0
225.968	4	39	98	0	2.849	1
234.007	4	52	33	1	2.514	0
243.047	4	59	139	0	1.794	1
254.072	4	59	173	0	2.64	1
261.094	4	24	6	0	2.202	1
274.137	4	43	11	1	1.767	0
283.161	4	23	57	0	1.734	1
295.203	4	61	18	1	2.084	0
304.227	4	60	155	0	2.124	1
318.254	4	26	159	0	1.656	1
328.278	4	25	26	0	2.872	1
337.318	4	76	100	0	2.136	1
343.356	4	43	38	1	2.321	0
356.382	4	45	113	0	1.583	1
365.423	4	26	37	0	2.382	1
384.47	4	59	98	0	2.294	1
