onset	duration	amount	Delay	choseAccept	RT	choseRight
18.082	4	58	146	0	3.157	1
26.104	4	25	15	1	2.239	0
33.126	4	25	80	0	2.009	1
38.163	4	39	129	1	1.46	0
48.188	4	84	161	1	2.13	0
59.229	4	32	175	0	1.913	1
69.253	4	78	177	1	2.921	0
75.275	4	55	62	1	2.618	0
97.325	4	22	77	0	1.76	1
105.347	4	66	23	1	2.305	0
120.375	4	32	108	0	1.653	1
127.397	4	41	98	0	2.607	1
137.421	4	30	148	0	1.759	1
145.444	4	28	26	0	2.031	1
155.468	4	48	160	0	2.295	1
163.491	4	25	178	0	1.568	1
173.532	4	54	153	0	2.262	1
178.569	4	30	104	0	1.753	1
187.593	4	31	79	0	1.985	1
193.63	4	37	110	0	1.972	1
202.654	4	36	29	1	2.355	0
212.678	4	27	24	0	2.555	1
222.719	4	26	27	0	1.802	1
232.744	4	35	102	0	2.081	1
254.793	4	44	66	1	2.135	0
261.832	4	26	146	0	1.408	1
270.855	4	38	13	1	2.336	0
275.909	4	33	44	1	1.994	0
298.943	4	31	57	0	2.288	1
305.981	4	28	121	0	1.825	1
314.004	4	29	22	1	2.066	0
325.029	4	23	31	0	1.561	1
336.054	4	40	180	0	2.239	1
345.077	4	48	48	1	2.728	0
355.102	4	60	173	0	2.047	1
366.127	4	26	168	0	2.069	1
376.168	4	30	87	0	2.476	1
389.194	4	26	171	0	1.746	1
