onset	duration	amount	Delay	choseAccept	RT	choseRight
18.939	4	39	161	0	2.868	0
28.973	4	72	95	1	1.455	1
38.007	4	54	22	1	1.627	1
49.041	4	29	44	1	1.758	1
63.074	4	67	74	1	1.883	1
78.119	4	28	132	0	2.203	0
84.154	4	58	53	1	1.615	1
101.199	4	33	78	1	1.895	1
109.245	4	57	89	1	0.967	1
120.29	4	23	110	0	1.651	0
125.325	4	28	59	1	1.506	1
130.371	4	69	172	1	1.615	1
143.417	4	74	52	1	1.308	1
160.462	4	35	171	1	1.139	1
168.496	4	43	38	1	1.462	1
176.542	4	25	74	0	1.954	0
189.587	4	48	128	1	2.514	1
199.621	4	80	145	1	1.292	1
205.644	4	41	129	1	1.281	1
216.678	4	25	70	1	3.814	1
224.712	4	73	44	1	1.131	1
233.758	4	45	72	1	1.346	1
239.781	4	58	73	n/a	n/a	n/a
249.826	4	44	143	1	1.217	1
258.849	4	70	108	1	0.727	1
265.883	4	65	159	1	0.664	1
276.905	4	27	91	1	1.559	1
286.927	4	77	24	1	1.146	1
296.961	4	80	39	1	0.716	1
307.995	4	23	134	0	1.038	0
