onset	duration	amount	Delay	choseAccept	RT	choseRight
17.457	4	45	107	1	1.724	0
27.48	4	22	21	0	1.155	1
37.525	4	24	38	1	1.238	0
48.571	4	56	93	1	1.636	0
56.617	4	25	176	0	1.946	1
66.639	4	54	126	1	1.615	0
75.673	4	82	74	1	1.582	0
82.696	4	23	77	0	1.276	1
91.73	4	44	92	1	1.304	0
98.765	4	41	174	1	1.498	0
109.81	4	45	157	1	1.531	0
119.856	4	28	163	0	1.263	1
131.89	4	67	103	1	1.296	0
142.935	4	77	161	1	1.23	0
152.969	4	24	139	0	1.019	1
161.004	4	67	41	1	1.404	0
173.049	4	58	72	1	1.236	0
194.093	4	31	74	1	1.301	0
208.127	4	43	19	1	1.322	0
216.161	4	71	176	1	1.132	0
223.196	4	36	140	1	2.004	0
234.241	4	56	172	1	1.132	0
243.287	4	78	129	1	1.016	0
254.321	4	75	60	1	1.251	0
262.355	4	29	58	1	1.807	0
274.389	4	75	41	1	1.275	0
283.423	4	74	121	1	1.21	0
288.458	4	31	76	1	1.627	0
294.492	4	85	129	1	1.108	0
308.537	4	61	141	1	1.815	0
