onset	duration	amount	Probability	choseAccept	RT	choseRight
17.998	4	55	0.44	1	1.653	1
24.021	4	49	0.51	1	1.365	1
40.066	4	73	0.74	1	1.564	1
47.112	4	28	0.89	1	1.933	1
59.146	4	42	0.6	1	1.708	1
73.179	4	33	0.91	1	1.754	1
81.213	4	64	0.34	1	1.105	1
88.26	4	82	0.09	0	1.645	0
96.306	4	49	0.56	1	1.597	1
109.339	4	47	0.72	1	1.978	1
119.385	4	58	0.45	1	1.571	1
139.418	4	58	0.83	1	1.506	1
149.463	4	78	0.26	1	2.436	1
158.509	4	31	0.61	1	2.115	1
171.543	4	56	0.49	1	1.963	1
186.588	4	61	0.5	1	1.045	1
197.622	4	46	0.48	1	2.097	1
206.644	4	57	0.58	1	1.556	1
214.667	4	58	0.62	1	1.426	1
220.701	4	76	0.43	1	1.298	1
232.735	4	42	0.58	1	2.011	1
239.769	4	64	0.33	1	2.405	1
246.804	4	82	0.47	1	1.641	1
256.826	4	53	0.54	1	1.349	1
264.849	4	57	0.3	0	1.561	0
273.883	4	22	0.96	1	1.377	1
281.917	4	78	0.42	1	1.378	1
286.963	4	82	0.25	0	1.98	0
297.997	4	77	0.38	1	2.003	1
309.019	4	82	0.23	0	2	0
