onset	duration	amount	Probability	choseAccept	RT	choseRight
13.337	4	23	0.96	1	1.399	1
20.37	4	29	0.83	1	1.022	1
31.403	4	76	0.44	0	1.188	0
39.436	4	76	0.43	0	1.107	0
48.469	4	56	0.68	1	0.938	1
55.502	4	31	0.61	0	0.857	0
67.535	4	77	0.43	0	0.936	0
75.569	4	39	0.3	0	0.814	0
94.618	4	40	0.39	0	1.684	0
99.684	4	72	0.4	0	1.13	0
108.734	4	58	0.46	0	0.952	0
119.784	4	40	0.79	n/a	n/a	n/a
130.834	4	83	0.52	0	1.572	0
139.867	4	25	0.89	1	0.819	1
146.916	4	57	0.58	1	0.866	1
155.949	4	43	0.69	0	1.472	0
162.983	4	46	0.77	1	0.694	1
176.016	4	39	0.49	1	2.005	1
193.048	4	85	0.59	1	1.189	1
201.082	4	71	0.36	n/a	n/a	n/a
207.131	4	63	0.57	1	1.05	1
230.164	4	79	0.33	0	1.904	0
238.197	4	54	0.52	0	2.199	0
246.247	4	71	0.19	n/a	n/a	n/a
255.297	4	28	0.63	1	1.499	1
273.33	4	25	0.91	1	1.818	1
278.396	4	83	0.28	0	1.119	0
286.43	4	72	0.34	0	1.093	0
295.462	4	36	0.59	0	1.525	0
306.495	4	33	0.62	1	1.116	1
