onset	duration	amount	Delay	choseAccept	RT	choseRight
16.042	4	24	139	0	1.905	0
21.092	4	56	93	1	1.821	1
31.141	4	66	145	0	2.457	0
40.191	4	30	23	1	2.623	1
47.224	4	67	74	1	2.079	1
65.257	4	77	142	0	3.727	0
76.29	4	54	23	1	1.843	1
86.323	4	36	140	0	1.82	0
101.373	4	55	163	0	3.118	0
110.422	4	43	38	1	2.329	1
123.455	4	58	72	1	1.708	1
133.488	4	45	107	0	2.479	0
150.554	4	81	58	1	1.58	1
155.604	4	66	71	1	1.247	1
169.654	4	34	43	0	2.182	0
177.703	4	50	129	1	2.95	1
183.753	4	23	77	0	2.324	0
192.786	4	48	128	0	1.579	0
201.836	4	28	123	0	1.852	0
209.886	4	25	74	0	1.041	0
217.919	4	85	129	1	1.278	1
226.952	4	58	53	1	2.276	1
235.985	4	35	171	0	1.588	0
243.018	4	40	159	0	2.639	0
249.068	4	63	37	1	1.385	1
261.117	4	39	104	0	1.855	0
271.167	4	71	176	1	3.148	1
283.217	4	30	36	0	2.25	0
296.266	4	25	108	0	1.312	0
306.316	4	28	132	0	1.022	0
