onset	duration	amount	Probability	choseAccept	RT	choseRight
15.753	4	82	0.25	0	1.589	1
24.786	4	35	0.78	1	1.74	0
32.819	4	64	0.34	0	1.785	1
42.869	4	31	0.61	1	1.58	0
56.902	4	21	0.97	0	2.772	1
64.935	4	79	0.33	0	1.781	1
75.001	4	24	0.91	0	2.696	1
81.051	4	79	0.49	1	1.868	0
87.101	4	21	0.93	0	1.778	1
101.167	4	28	0.63	1	1.813	0
110.2	4	60	0.51	1	1.549	0
122.267	4	58	0.83	1	1.278	0
132.3	4	44	0.44	0	1.12	1
140.333	4	83	0.52	1	1.198	0
147.382	4	35	0.73	1	1.275	0
154.416	4	45	0.37	0	1.684	1
163.465	4	58	0.62	1	1.721	0
170.498	4	61	0.5	1	1.474	0
182.531	4	58	0.45	0	2.237	1
193.564	4	65	0.55	1	2.293	0
205.597	4	75	0.48	1	2.925	0
210.647	4	83	0.54	1	2.146	0
219.68	4	23	0.96	0	2.165	1
232.73	4	40	0.71	1	1.669	0
247.779	4	54	0.52	1	1.592	0
266.829	4	21	0.96	0	1.972	1
275.878	4	40	0.79	1	0.87	0
286.911	4	33	0.8	1	1.862	0
297.961	4	33	0.62	1	1.982	0
309.027	4	42	0.58	1	1.423	0
