onset	duration	amount	Probability	choseAccept	RT	choseRight
18.806	4	79	0.45	0	1.635	0
28.856	4	46	0.77	1	1.493	1
37.889	4	46	0.21	0	1.747	0
48.939	4	25	0.89	0	1.823	0
62.988	4	39	0.3	0	1.606	0
78.038	4	57	0.3	0	1.257	0
84.071	4	50	0.48	0	1.384	0
101.137	4	64	0.33	0	1.113	0
109.187	4	72	0.33	0	1.165	0
120.237	4	68	0.64	1	1.989	1
125.286	4	42	0.6	1	2.938	1
130.336	4	76	0.43	0	2.252	0
143.369	4	78	0.26	0	1.933	0
160.435	4	22	0.89	0	1.626	0
168.468	4	72	0.34	0	1.498	0
176.535	4	72	0.4	0	1.937	0
189.568	4	56	0.44	0	1.239	0
199.601	4	40	0.39	0	0.965	0
205.65	4	82	0.23	0	1.01	0
216.683	4	83	0.3	1	3.081	1
224.717	4	83	0.28	0	1.899	0
233.766	4	41	0.6	1	1.658	1
239.816	4	74	0.39	0	1.102	0
249.849	4	72	0.5	1	1.544	1
258.882	4	32	0.57	0	1.996	0
265.932	4	47	0.72	1	1.307	1
276.965	4	77	0.39	0	1.327	0
286.998	4	61	0.67	1	1.063	1
297.031	4	75	0.24	0	1.477	0
308.064	4	30	0.7	1	1.468	1
