onset	duration	amount	Probability	choseAccept	RT	choseRight
13.476	4	71	0.36	0	1.207	1
21.509	4	50	0.39	0	0.741	1
36.542	4	63	0.57	0	1.131	1
42.592	4	49	0.43	0	0.868	1
52.641	4	47	0.72	1	1.873	0
61.674	4	57	0.3	0	0.863	1
71.707	4	49	0.71	1	2.083	0
76.774	4	50	0.57	0	0.877	1
81.823	4	35	0.73	1	1.896	0
86.873	4	83	0.32	0	0.892	1
101.906	4	52	0.47	0	1.221	1
108.939	4	29	0.83	0	1.769	1
118.989	4	72	0.33	0	2.406	1
126.022	4	75	0.48	0	2.431	1
134.071	4	76	0.26	0	1.11	1
140.104	4	57	0.58	0	1.575	1
150.137	4	46	0.77	1	2.282	0
162.17	4	22	0.98	0	1.758	1
170.203	4	54	0.52	1	1.74	0
192.252	4	33	0.8	0	1.149	1
200.302	4	82	0.31	0	1.123	1
210.335	4	55	0.44	0	0.933	1
217.385	4	28	0.89	1	1.332	0
234.417	4	82	0.09	0	1.207	1
244.45	4	71	0.19	0	0.893	1
257.483	4	83	0.54	0	0.866	1
268.533	4	68	0.64	0	3.409	1
279.565	4	41	0.63	0	1.262	1
292.598	4	42	0.6	0	1.199	1
307.648	4	77	0.43	0	0.872	1
