onset	duration	amount	Probability	choseAccept	RT	choseRight
13.026	4	42	0.58	0	1.263	0
22.076	4	49	0.51	0	0.746	0
30.109	4	82	0.48	0	0.691	0
40.142	4	44	0.44	0	0.725	0
54.175	4	58	0.83	1	1.769	1
62.208	4	40	0.39	0	1.088	0
72.24	4	41	0.6	0	1.001	0
78.29	4	83	0.52	0	0.874	0
84.323	4	65	0.55	0	1.002	0
98.389	4	77	0.39	0	0.696	0
107.422	4	33	0.62	0	0.928	0
119.455	4	40	0.66	0	1.135	0
129.505	4	39	0.3	0	1.038	0
137.538	4	40	0.71	0	2.468	0
144.588	4	79	0.45	0	0.897	0
151.637	4	79	0.33	0	0.659	0
160.67	4	78	0.26	0	0.75	0
167.72	4	57	0.51	0	0.941	0
179.753	4	25	0.89	1	3.338	1
190.786	4	36	0.59	0	1.884	0
202.835	4	53	0.48	0	0.717	0
207.902	4	63	0.27	0	1.292	0
216.935	4	35	0.7	1	2.328	1
229.967	4	84	0.25	0	0.89	0
245	4	46	0.21	0	0.898	0
264.049	4	52	0.41	0	0.81	0
273.082	4	23	0.96	0	1.681	0
284.132	4	49	0.56	0	1.979	0
295.165	4	24	0.91	1	1.704	1
306.198	4	60	0.51	1	2.805	1
