onset	duration	amount	Delay	choseAccept	RT	choseRight
18.27	4	67	74	1	2.313	1
28.303	4	83	105	1	2.682	1
37.336	4	27	130	0	1.548	0
48.385	4	34	176	0	1.814	0
62.435	4	35	171	0	2.347	0
77.484	4	66	145	1	3.731	1
83.517	4	62	180	1	2.518	1
100.566	4	23	61	0	1.183	0
108.616	4	23	176	0	1.152	0
119.666	4	43	38	1	1.647	1
124.715	4	32	111	0	1.211	0
129.765	4	36	114	0	1.31	0
142.798	4	66	71	1	1.461	1
159.831	4	24	89	0	0.987	0
167.88	4	69	172	0	2.141	0
175.913	4	45	26	1	1.578	1
188.946	4	32	57	1	2.117	1
198.996	4	23	134	0	1.065	0
205.045	4	22	27	0	0.771	0
216.079	4	25	176	0	1.038	0
224.112	4	85	129	1	3.598	1
233.144	4	44	92	1	2.116	1
239.177	4	39	95	0	1.15	0
249.227	4	22	21	0	3.118	0
258.277	4	77	161	n/a	n/a	n/a
265.326	4	33	163	0	1.089	0
276.359	4	23	42	0	0.761	0
286.392	4	67	23	1	1.683	1
296.425	4	45	107	1	2.04	1
307.458	4	67	103	1	1.559	1
