onset	duration	amount	Probability	choseAccept	RT	choseRight
16.033	4	85	0.59	1	0.943	0
23.066	4	24	0.91	1	1.861	0
34.099	4	56	0.68	1	0.804	0
42.132	4	46	0.33	0	0.619	1
51.181	4	58	0.62	1	0.85	0
58.215	4	23	0.96	0	1.528	1
70.247	4	65	0.55	1	0.847	0
78.28	4	47	0.72	1	0.982	0
97.313	4	76	0.44	0	0.749	1
102.38	4	58	0.42	0	0.882	1
111.429	4	49	0.51	1	1.008	0
122.462	4	57	0.51	1	1.095	0
133.495	4	72	0.34	0	0.822	1
142.528	4	74	0.39	0	0.765	1
149.578	4	49	0.43	0	0.714	1
158.628	4	72	0.33	0	1.104	1
165.661	4	83	0.32	0	1.839	1
178.693	4	42	0.58	1	0.815	0
195.743	4	46	0.21	0	0.644	1
203.776	4	78	0.42	0	0.699	1
209.826	4	72	0.4	0	0.897	1
232.875	4	79	0.33	0	0.831	1
240.924	4	82	0.23	0	1.014	1
248.974	4	72	0.5	1	1.012	0
258.007	4	45	0.37	0	0.835	1
276.057	4	39	0.3	0	0.88	1
281.123	4	52	0.47	0	1.71	1
289.156	4	56	0.44	0	0.797	1
298.206	4	57	0.58	1	1.163	0
309.239	4	73	0.74	1	1.241	0
