onset	duration	amount	Probability	choseAccept	RT	choseRight
18.185	4	82	0.31	1	1.174	0
23.234	4	79	0.49	1	0.781	0
33.267	4	33	0.91	0	0.82	1
42.3	4	79	0.45	0	1.891	1
49.333	4	78	0.26	0	1.001	1
67.399	4	44	0.44	0	0.743	1
78.432	4	58	0.46	0	1.03	1
88.482	4	52	0.41	0	0.747	1
103.531	4	64	0.33	0	1.538	1
112.564	4	82	0.47	0	1.289	1
125.597	4	77	0.43	0	1.448	1
135.647	4	60	0.51	1	1.229	0
152.68	4	49	0.44	0	1.116	1
157.746	4	83	0.3	0	1.81	1
171.779	4	61	0.67	1	1.056	0
179.812	4	23	0.83	1	1.359	0
185.845	4	40	0.66	1	1.758	0
194.878	4	21	0.93	0	1.485	1
203.928	4	24	0.96	1	1.419	0
211.977	4	46	0.48	0	0.921	1
220.01	4	75	0.24	0	0.728	1
229.043	4	84	0.25	0	0.847	1
238.093	4	75	0.48	0	0.877	1
245.126	4	29	0.83	1	1.428	0
251.159	4	83	0.54	1	1.05	0
263.209	4	83	0.28	0	0.8	1
273.259	4	53	0.48	0	0.99	1
285.291	4	21	0.96	0	1.382	1
298.341	4	40	0.79	1	0.875	0
308.374	4	70	0.34	0	0.762	1
