onset	duration	amount	Delay	choseAccept	RT	choseRight
18.913	4	27	142	0	1.982	0
23.98	4	58	36	1	1.062	1
34.013	4	28	163	0	2.657	0
43.046	4	65	156	1	1.188	1
50.079	4	25	176	0	1.523	0
68.128	4	74	52	1	1.103	1
79.178	4	74	121	1	1.08	1
89.211	4	56	172	1	1.961	1
104.244	4	41	55	1	1.667	1
113.293	4	65	137	1	2.08	1
126.326	4	62	180	1	2.038	1
136.359	4	71	76	1	1.448	1
153.392	4	23	176	0	1.471	0
158.442	4	48	128	1	1.839	1
172.492	4	64	89	1	1.692	1
180.525	4	81	58	1	1.58	1
186.558	4	58	55	1	1.606	1
195.591	4	60	124	1	1.363	1
204.624	4	66	71	1	1.214	1
212.657	4	25	70	0	1.668	0
220.707	4	35	171	1	2.403	1
229.756	4	29	75	1	2.237	1
238.79	4	32	74	1	1.479	1
245.823	4	45	72	1	1.545	1
251.856	4	30	23	1	1.328	1
263.889	4	27	130	0	2.32	0
273.939	4	76	161	1	1.454	1
285.988	4	23	77	0	1.932	0
299.054	4	67	103	1	1.108	1
309.104	4	56	93	1	1.385	1
