onset	duration	amount	Probability	choseAccept	RT	choseRight
19.017	4	82	0.25	0	1.649	0
29.066	4	75	0.24	0	1.283	0
38.116	4	60	0.51	0	1.356	0
49.149	4	52	0.47	0	1.452	0
63.183	4	49	0.71	1	1.552	1
78.215	4	56	0.68	1	2.217	1
84.265	4	71	0.19	0	1.166	0
101.331	4	45	0.37	1	1.127	1
109.364	4	53	0.54	0	2.252	0
120.397	4	35	0.78	0	2.159	0
125.447	4	74	0.39	0	1.192	0
130.497	4	62	0.3	0	1.572	0
143.53	4	35	0.7	1	1.437	1
160.579	4	83	0.28	0	2.174	0
168.613	4	58	0.83	1	1.611	1
176.646	4	42	0.6	1	2.295	1
189.679	4	77	0.39	0	1.766	0
199.745	4	58	0.46	0	1.582	0
205.795	4	68	0.64	1	2.336	1
216.845	4	83	0.52	0	2.464	0
224.911	4	32	0.57	0	2.023	0
233.944	4	65	0.55	0	2.08	0
239.994	4	72	0.34	0	1.584	0
250.06	4	64	0.33	0	1.251	0
259.11	4	85	0.59	1	2.423	1
266.143	4	82	0.09	0	1.368	0
277.193	4	76	0.43	0	1.58	0
287.259	4	72	0.4	0	1.233	0
297.309	4	82	0.29	0	1.724	0
308.342	4	61	0.67	1	2.347	1
