onset	duration	amount	Probability	choseAccept	RT	choseRight
14.579	4	24	0.96	1	2.67	1
22.612	4	70	0.61	1	1.545	1
37.645	4	82	0.48	1	1.726	1
43.679	4	83	0.3	0	1.864	0
53.728	4	46	0.33	0	2.537	0
62.761	4	40	0.79	1	2.331	1
72.794	4	24	0.91	1	2.068	1
77.861	4	75	0.24	0	2.267	0
82.927	4	72	0.33	1	2.283	1
87.977	4	21	0.93	0	1.65	0
103.027	4	72	0.4	1	2.525	1
110.06	4	53	0.48	1	2.016	1
120.093	4	33	0.62	1	2.649	1
127.126	4	35	0.78	1	2.653	1
135.159	4	23	0.96	0	1.248	0
141.209	4	56	0.44	1	2.848	1
151.242	4	85	0.59	1	2.07	1
163.275	4	70	0.39	1	1.864	1
171.308	4	28	0.63	0	2.372	0
193.341	4	40	0.66	1	2.301	1
201.391	4	58	0.46	1	1.917	1
211.441	4	71	0.19	0	1.392	0
218.474	4	35	0.7	1	1.731	1
235.507	4	60	0.51	1	2.102	1
245.556	4	76	0.26	0	1.842	0
258.589	4	22	0.98	0	1.833	0
269.639	4	41	0.6	1	2.063	1
280.672	4	21	0.97	0	1.301	0
293.722	4	50	0.57	1	1.157	1
308.754	4	45	0.37	0	2.113	0
