onset	duration	amount	Probability	choseAccept	RT	choseRight
15.729	4	36	0.59	0	1.145	1
24.762	4	77	0.38	1	1.185	0
32.812	4	82	0.23	1	1.987	0
42.845	4	35	0.73	0	1.521	1
56.878	4	49	0.43	0	1.073	1
64.911	4	62	0.3	1	1.396	0
74.944	4	72	0.33	1	1.377	0
80.977	4	35	0.7	0	1.207	1
87.01	4	56	0.44	1	1.732	0
101.043	4	42	0.6	1	1.619	0
110.077	4	78	0.42	1	1.199	0
122.109	4	41	0.6	0	1.572	1
132.142	4	28	0.63	0	1.331	1
140.192	4	44	0.44	0	1.482	1
147.242	4	25	0.89	0	0.981	1
154.292	4	58	0.83	1	1.541	0
163.325	4	42	0.58	1	1.354	0
170.358	4	61	0.67	1	0.962	0
182.391	4	31	0.61	0	1.399	1
193.441	4	79	0.45	1	0.918	0
205.49	4	72	0.5	1	0.754	0
210.54	4	43	0.69	1	1.196	0
219.573	4	82	0.09	0	1.112	1
232.623	4	49	0.71	1	1.746	0
247.656	4	28	0.89	0	1.19	1
266.689	4	81	0.1	0	1.201	1
275.738	4	74	0.39	1	1.594	0
286.771	4	39	0.49	0	1.179	1
297.804	4	83	0.52	1	1.077	0
308.837	4	22	0.98	0	1.065	1
