onset	duration	amount	Probability	choseAccept	RT	choseRight
17.765	4	56	0.68	1	1.682	0
23.798	4	79	0.33	0	1.138	1
39.831	4	58	0.45	1	2.131	0
46.864	4	72	0.4	1	1.296	0
58.897	4	21	0.97	0	1.03	1
72.946	4	60	0.51	1	1.492	0
80.98	4	61	0.5	1	0.882	0
88.013	4	85	0.59	1	1.453	0
96.046	4	58	0.62	1	0.955	0
109.079	4	30	0.7	0	1.357	1
119.112	4	82	0.47	1	1.631	0
139.145	4	57	0.51	1	1.738	0
149.178	4	70	0.34	1	2.148	0
158.211	4	72	0.34	1	1.882	0
171.244	4	82	0.31	1	1.563	0
186.277	4	52	0.47	1	2.179	0
197.31	4	24	0.96	0	0.904	1
206.343	4	56	0.49	1	1.449	0
214.376	4	83	0.54	1	1.078	0
220.409	4	82	0.48	1	0.785	0
232.459	4	77	0.43	1	0.979	0
239.492	4	29	0.83	0	0.966	1
246.541	4	39	0.3	0	0.884	1
256.591	4	63	0.27	0	1.853	1
264.624	4	22	0.96	0	0.902	1
273.674	4	50	0.57	0	1.07	1
281.707	4	33	0.8	0	1.198	1
286.774	4	57	0.3	0	2.294	1
297.807	4	76	0.44	1	2.591	0
308.84	4	46	0.21	0	1.696	1
