onset	duration	amount	Probability	choseAccept	RT	choseRight
13.646	4	47	0.72	0	2.831	0
18.712	4	40	0.71	1	1.716	1
33.745	4	84	0.25	0	1.442	0
49.778	4	70	0.61	1	1.193	1
59.811	4	31	0.79	0	1.218	0
68.861	4	70	0.39	0	2.042	0
76.894	4	77	0.39	1	0.966	1
84.927	4	33	0.91	1	0.837	1
97.96	4	73	0.74	1	1.212	1
114.993	4	83	0.28	0	1.286	0
125.026	4	76	0.26	0	1.254	0
133.059	4	58	0.46	0	1.974	0
141.092	4	66	0.25	0	0.869	0
153.142	4	45	0.37	0	1.364	0
162.191	4	40	0.66	0	1.808	0
171.225	4	41	0.63	1	2.437	1
180.258	4	57	0.58	1	1.505	1
190.291	4	23	0.83	0	1.866	0
200.34	4	63	0.57	1	1.505	1
211.373	4	64	0.33	0	0.743	0
221.406	4	49	0.51	0	2.634	0
228.456	4	25	0.91	0	1.265	0
238.506	4	40	0.39	0	1.28	0
243.573	4	82	0.29	1	1.683	1
248.639	4	53	0.54	0	0.692	0
263.672	4	40	0.79	0	2.319	0
271.722	4	79	0.49	1	1.905	1
281.755	4	76	0.43	1	2.863	1
297.788	4	75	0.48	1	1.042	1
307.821	4	50	0.39	0	1.301	0
