onset	duration	amount	Delay	choseAccept	RT	choseRight
15.447	4	58	72	1	1.888	1
24.48	4	60	124	1	2.047	1
32.513	4	58	36	1	1.77	1
42.563	4	71	88	1	1.893	1
56.595	4	67	23	1	1.307	1
64.645	4	72	95	1	1.62	1
74.694	4	56	93	1	2.378	1
80.727	4	24	125	0	2.135	0
86.777	4	28	163	0	1.332	0
100.843	4	39	95	0	1.894	0
109.876	4	73	44	1	1.291	1
121.926	4	41	174	0	2.501	0
131.992	4	63	37	1	1.582	1
140.041	4	25	176	0	1.193	0
147.074	4	66	145	0	1.779	0
154.124	4	65	159	1	2.08	1
163.157	4	41	27	1	1.414	1
170.19	4	35	171	0	2.172	0
182.239	4	44	92	1	1.318	1
193.289	4	31	76	1	3.187	1
205.322	4	32	111	0	2.173	0
210.371	4	41	129	0	1.814	0
219.421	4	23	110	0	1.534	0
232.47	4	30	36	1	2.164	1
247.503	4	29	44	0	2.084	0
266.552	4	75	41	1	1.574	1
275.585	4	74	52	1	1.39	1
286.618	4	28	132	0	1.296	0
297.667	4	76	161	1	2.885	1
308.733	4	33	163	0	1.752	0
