onset	duration	amount	Probability	choseAccept	RT	choseRight
19.377	4	79	0.45	0	1.378	1
29.41	4	77	0.39	0	1.257	1
38.443	4	74	0.39	0	1.311	1
49.476	4	47	0.72	1	1.299	0
63.525	4	31	0.61	1	2.164	0
78.558	4	50	0.48	1	2.619	0
84.591	4	46	0.33	0	1.239	1
101.623	4	82	0.29	1	1.064	0
109.673	4	82	0.48	1	1.382	0
120.739	4	70	0.34	0	1.3	1
125.806	4	55	0.44	0	2.467	1
130.872	4	53	0.48	0	2.06	1
143.905	4	49	0.71	1	2.209	0
160.954	4	49	0.51	0	1.91	1
168.987	4	85	0.59	1	2.13	0
177.02	4	60	0.51	1	2.173	0
190.069	4	40	0.71	1	1.303	0
200.102	4	32	0.57	0	1.442	1
206.135	4	78	0.42	0	1.326	1
217.168	4	82	0.31	0	1.282	1
225.218	4	82	0.25	0	1.76	1
234.25	4	82	0.47	1	1.862	0
240.283	4	83	0.3	0	1.19	1
250.316	4	77	0.43	0	2.465	1
259.366	4	72	0.34	0	2.25	1
266.416	4	29	0.83	0	1.855	1
277.465	4	58	0.45	0	2.041	1
287.515	4	66	0.25	0	1.96	1
297.564	4	83	0.52	1	1.931	0
308.597	4	83	0.28	0	1.752	1
