onset	duration	amount	Delay	choseAccept	RT	choseRight
18.816	4	43	19	1	2.212	0
23.866	4	67	41	1	0.924	0
33.915	4	58	73	1	2.499	0
42.965	4	66	58	1	1.662	0
49.998	4	62	180	0	2.35	1
68.064	4	49	140	0	1.29	1
79.096	4	43	120	0	2.286	1
89.146	4	77	142	0	2.69	1
104.179	4	58	53	1	2.163	0
113.211	4	32	74	0	2.638	1
126.244	4	80	145	1	2.478	0
136.277	4	45	157	0	1.655	1
153.31	4	52	139	0	1.33	1
158.376	4	23	61	1	2.493	0
172.425	4	48	128	0	1.501	1
180.492	4	67	103	1	1.526	0
186.541	4	55	107	1	1.38	0
195.574	4	71	76	1	1.804	0
204.607	4	77	24	0	2.286	1
212.673	4	24	38	0	2.623	1
220.706	4	58	55	1	0.738	0
229.739	4	57	89	1	1.48	0
238.772	4	25	108	0	1.159	1
245.805	4	32	57	1	1.567	0
251.855	4	81	58	1	1.661	0
263.888	4	36	140	0	1.988	1
273.921	4	31	74	0	2.707	1
285.97	4	24	89	0	0.951	1
299.019	4	33	103	0	1.434	1
309.069	4	40	159	0	1.68	1
