onset	duration	amount	Delay	choseAccept	RT	choseRight
17.318	4	44	143	0	1.182	1
27.367	4	85	129	1	2.775	0
37.4	4	39	104	0	1.192	1
48.45	4	65	156	1	2.72	0
56.483	4	42	145	0	1.033	1
66.532	4	36	114	0	1.362	1
75.582	4	54	23	1	1.916	0
82.631	4	65	137	0	1.568	1
91.681	4	24	139	0	2.337	1
98.714	4	34	176	0	2.368	1
109.78	4	78	129	1	1.863	0
119.813	4	70	108	1	2.604	0
131.846	4	56	172	0	1.857	1
142.895	4	49	172	0	1.832	1
152.961	4	23	134	0	2.105	1
160.994	4	80	39	1	1.861	0
173.027	4	28	59	0	1.783	1
194.076	4	24	87	0	1.123	1
208.125	4	23	77	0	1.163	1
216.175	4	50	129	0	2.267	1
223.225	4	33	78	0	1.601	1
234.291	4	50	41	1	1.098	0
243.34	4	29	58	0	1.743	1
254.373	4	28	123	0	1.098	1
262.423	4	25	74	0	1.53	1
274.472	4	50	59	1	1.472	0
283.505	4	69	172	0	1.045	1
288.555	4	22	21	0	0.991	1
294.588	4	45	26	1	1.559	0
308.621	4	23	176	0	1.023	1
