onset	duration	amount	Probability	choseAccept	RT	choseRight
18.082	4	82	0.25	0	1.079	1
28.132	4	58	0.83	1	1.064	0
38.165	4	46	0.33	0	0.932	1
49.214	4	52	0.41	0	0.661	1
57.247	4	61	0.5	0	1.167	1
67.297	4	60	0.51	0	0.987	1
76.33	4	85	0.59	1	1.397	0
83.363	4	35	0.73	1	1.932	0
92.412	4	22	0.96	0	1.123	1
99.445	4	49	0.51	0	0.833	1
110.495	4	57	0.51	0	0.893	1
120.528	4	58	0.45	0	1.097	1
132.577	4	24	0.91	0	1.921	1
143.61	4	56	0.68	1	1.642	0
153.66	4	79	0.33	0	0.813	1
161.709	4	31	0.79	1	1.485	0
173.759	4	70	0.61	1	1.906	0
194.808	4	50	0.57	0	1.551	1
208.857	4	75	0.48	0	0.906	1
216.89	4	56	0.44	0	0.695	1
223.94	4	72	0.4	0	0.623	1
234.989	4	41	0.63	0	0.644	1
244.022	4	33	0.8	1	1.198	0
255.055	4	53	0.48	0	0.767	1
263.105	4	71	0.19	0	1.164	1
275.171	4	83	0.3	0	1.719	1
284.204	4	50	0.48	0	0.603	1
289.254	4	58	0.62	0	1.267	1
295.32	4	66	0.25	0	0.806	1
309.353	4	82	0.23	0	0.81	1
