onset	duration	amount	Delay	choseAccept	RT	choseRight
20.373	4	24	87	0	1.048	1
30.422	4	50	129	0	1.346	1
39.472	4	61	141	0	1.065	1
50.538	4	23	42	0	0.86	1
64.571	4	23	77	0	0.901	1
79.637	4	23	61	0	1.596	1
85.686	4	50	41	1	0.882	0
102.719	4	43	38	1	1.283	0
110.769	4	43	120	0	1.337	1
121.818	4	69	172	0	1.04	1
126.868	4	58	53	1	0.771	0
131.918	4	25	108	0	1.545	1
144.984	4	33	103	1	1.387	0
162.033	4	34	43	1	1.244	0
170.066	4	66	58	1	0.824	0
178.099	4	80	145	0	0.897	1
191.148	4	81	58	1	0.815	0
201.198	4	39	161	0	0.963	1
207.248	4	41	55	1	0.787	0
218.281	4	65	137	0	1.16	1
226.313	4	29	75	1	1.336	0
235.363	4	58	72	1	0.995	0
241.396	4	75	60	1	0.612	0
251.429	4	66	145	0	0.974	1
260.462	4	24	125	0	1.668	1
267.512	4	32	74	1	0.946	0
278.544	4	67	23	1	1.306	0
288.594	4	45	157	0	1.183	1
298.66	4	74	121	1	2.087	0
309.71	4	50	59	1	0.947	0
