onset	duration	amount	Delay	choseAccept	RT	choseRight
17.799	4	45	107	1	1.188	0
27.832	4	22	21	0	1.414	1
37.881	4	24	38	0	1.853	1
48.931	4	56	93	1	1.48	0
56.964	4	25	176	0	1.05	1
67.013	4	54	126	1	0.93	0
76.046	4	82	74	1	1.044	0
83.079	4	23	77	0	0.814	1
92.129	4	44	92	1	0.815	0
99.162	4	41	174	0	0.895	1
110.195	4	45	157	1	1.074	0
120.228	4	28	163	0	1.025	1
132.261	4	67	103	1	0.974	0
143.294	4	77	161	1	0.945	0
153.326	4	24	139	0	0.833	1
161.376	4	67	41	1	0.828	0
173.409	4	58	72	1	0.633	0
194.475	4	31	74	1	1.061	0
208.508	4	43	19	1	0.959	0
216.541	4	71	176	1	0.756	0
223.574	4	36	140	1	0.847	0
234.607	4	56	172	1	0.643	0
243.639	4	78	129	1	0.981	0
254.672	4	75	60	1	0.695	0
262.705	4	29	58	0	0.917	1
274.755	4	75	41	1	0.691	0
283.788	4	74	121	1	0.904	0
288.854	4	31	76	1	0.932	0
294.887	4	85	129	1	0.569	0
308.937	4	61	141	1	0.928	0
