onset	duration	amount	Delay	choseAccept	RT	choseRight
20.403	4	39	161	1	1.252	1
30.452	4	72	95	1	0.953	1
39.502	4	54	22	1	0.825	1
50.535	4	29	44	1	0.945	1
64.568	4	67	74	1	0.783	1
79.617	4	28	132	0	1.268	0
85.667	4	58	53	1	0.968	1
102.733	4	33	78	1	1.258	1
110.766	4	57	89	1	0.83	1
121.799	4	23	110	0	0.912	0
126.865	4	28	59	0	0.997	0
131.932	4	69	172	1	1.049	1
144.964	4	74	52	1	0.828	1
161.997	4	35	171	1	1.434	1
170.047	4	43	38	1	0.922	1
178.08	4	25	74	0	0.903	0
191.129	4	48	128	1	0.751	1
201.179	4	80	145	1	0.644	1
207.212	4	41	129	1	0.807	1
218.245	4	25	70	0	0.786	0
226.294	4	73	44	1	0.686	1
235.344	4	45	72	1	0.798	1
241.377	4	58	73	1	0.749	1
251.41	4	44	143	1	0.801	1
260.46	4	70	108	1	0.75	1
267.509	4	65	159	1	0.632	1
278.542	4	27	91	0	1.089	0
288.575	4	77	24	1	0.949	1
298.608	4	80	39	1	0.817	1
309.658	4	23	134	0	0.777	0
