onset	duration	amount	Probability	choseAccept	RT	choseRight
18.244	4	55	0.44	0	1.016	0
24.294	4	49	0.51	0	0.844	0
40.326	4	73	0.74	1	0.807	1
47.359	4	28	0.89	0	1.131	0
59.409	4	42	0.6	1	1.317	1
73.458	4	33	0.91	1	1.048	1
81.491	4	64	0.34	0	0.906	0
88.524	4	82	0.09	0	0.715	0
96.574	4	49	0.56	0	0.832	0
109.624	4	47	0.72	1	1.106	1
119.656	4	58	0.45	0	0.752	0
139.722	4	58	0.83	1	0.994	1
149.755	4	78	0.26	0	1.07	0
158.788	4	31	0.61	0	1.114	0
171.838	4	56	0.49	0	1.656	0
186.87	4	61	0.5	0	0.706	0
197.903	4	46	0.48	0	0.747	0
206.953	4	57	0.58	1	1.592	1
214.986	4	58	0.62	1	1.111	1
221.019	4	76	0.43	0	0.733	0
233.068	4	42	0.58	0	0.791	0
240.102	4	64	0.33	0	0.608	0
247.135	4	82	0.47	0	0.793	0
257.168	4	53	0.54	0	0.787	0
265.201	4	57	0.3	0	0.695	0
274.233	4	22	0.96	0	1.472	0
282.267	4	78	0.42	0	0.685	0
287.333	4	82	0.25	0	0.816	0
298.383	4	77	0.38	0	0.586	0
309.416	4	82	0.23	0	0.58	0
