onset	duration	amount	Delay	choseAccept	RT	choseRight
16.034	4	58	55	1	2.212	0
21.084	4	52	139	0	1.474	1
31.117	4	66	145	1	1.842	0
40.15	4	54	23	1	2.746	0
47.183	4	77	142	0	2.268	1
65.233	4	28	59	0	1.801	1
76.283	4	78	129	1	1.857	0
86.316	4	30	23	0	2.006	1
101.349	4	65	156	1	1.997	0
110.382	4	23	134	0	1.691	1
123.415	4	44	143	1	1.95	0
133.464	4	32	111	0	1.53	1
150.514	4	40	159	1	1.83	0
155.564	4	39	95	0	1.693	1
169.597	4	67	103	1	1.311	0
177.63	4	27	91	1	1.921	0
183.68	4	45	157	1	1.469	0
192.729	4	50	129	1	1.391	0
201.762	4	73	44	1	1.193	0
209.795	4	25	176	0	1.401	1
217.845	4	72	95	1	1.086	0
226.895	4	65	137	1	1.348	0
235.928	4	23	77	0	1.362	1
242.961	4	33	103	1	1.471	0
248.995	4	35	171	0	1.549	1
261.044	4	56	172	1	1.455	0
271.077	4	41	27	1	1.664	0
283.11	4	62	180	1	1.226	0
296.143	4	41	55	1	1.205	0
306.176	4	71	176	1	1.094	0
