onset	duration	amount	Probability	choseAccept	RT	choseRight
15.862	4	79	0.49	0	2.041	1
22.895	4	23	0.96	0	1.162	1
33.928	4	39	0.3	0	1.094	1
41.961	4	25	0.89	0	0.801	1
51.011	4	40	0.79	0	0.732	1
58.06	4	46	0.48	0	0.709	1
70.093	4	58	0.62	0	0.839	1
78.126	4	62	0.18	0	0.727	1
97.159	4	57	0.58	0	1.169	1
102.21	4	56	0.49	0	1.282	1
111.259	4	40	0.66	0	1.018	1
122.309	4	81	0.1	0	1.309	1
133.342	4	44	0.44	0	0.811	1
142.375	4	79	0.33	0	0.983	1
149.424	4	76	0.26	0	0.892	1
158.458	4	31	0.79	0	0.669	1
165.491	4	49	0.43	0	0.789	1
178.524	4	50	0.48	0	0.806	1
195.556	4	63	0.27	0	0.865	1
203.606	4	41	0.6	0	0.564	1
209.656	4	79	0.45	0	1.684	1
232.722	4	30	0.7	0	0.524	1
240.755	4	22	0.96	0	1.014	1
248.805	4	70	0.61	0	1.18	1
257.855	4	28	0.63	0	1.228	1
275.888	4	21	0.93	0	1.48	1
280.954	4	24	0.91	0	1.632	1
289.004	4	52	0.41	0	1.156	1
298.037	4	75	0.48	0	1.348	1
309.087	4	82	0.47	0	0.911	1
