onset	duration	amount	Probability	choseAccept	RT	choseRight
18.486	4	83	0.54	0	0.814	0
24.536	4	57	0.3	0	0.501	0
40.586	4	29	0.83	0	1.571	0
47.619	4	58	0.42	0	0.487	0
59.652	4	78	0.26	0	0.506	0
73.685	4	63	0.57	0	0.611	0
81.718	4	84	0.25	0	0.546	0
88.768	4	36	0.59	0	0.651	0
96.818	4	57	0.51	0	0.529	0
109.867	4	77	0.38	0	0.412	0
119.9	4	83	0.3	0	0.527	0
139.933	4	72	0.5	0	0.639	0
149.966	4	78	0.42	0	0.606	0
158.999	4	47	0.72	0	0.467	0
172.049	4	22	0.98	0	0.579	0
187.098	4	21	0.96	0	0.702	0
198.148	4	61	0.5	0	0.619	0
207.182	4	46	0.77	0	0.525	0
215.214	4	58	0.45	0	0.528	0
221.247	4	39	0.49	0	0.562	0
233.28	4	50	0.39	0	0.514	0
240.33	4	71	0.36	0	0.709	0
247.363	4	49	0.51	0	0.632	0
257.413	4	53	0.48	0	0.402	0
265.447	4	42	0.58	0	0.506	0
274.479	4	21	0.97	0	0.497	0
282.529	4	77	0.43	0	0.871	0
287.579	4	43	0.69	0	0.686	0
298.612	4	35	0.73	0	0.684	0
309.662	4	25	0.91	0	0.581	0
