onset	duration	amount	Delay	choseAccept	RT	choseRight
13.962	4	34	176	0	1.91	1
21.995	4	58	55	0	2.189	1
37.028	4	71	76	1	1.642	0
43.061	4	43	120	0	1.58	1
53.111	4	24	38	0	1.137	1
62.16	4	44	92	0	1.427	1
72.193	4	58	72	0	2.42	1
77.26	4	66	71	1	2.216	0
82.31	4	25	108	0	0.929	1
87.36	4	62	180	1	1.651	0
102.409	4	27	130	0	1.732	1
109.459	4	32	74	0	1.425	1
119.492	4	23	42	0	1.326	1
126.525	4	45	26	1	2.059	0
134.558	4	39	95	0	1.443	1
140.591	4	28	59	0	1.773	1
150.624	4	74	52	1	2.048	0
162.657	4	56	93	1	2.092	0
170.69	4	41	27	1	2.23	0
192.739	4	66	145	0	2.385	1
200.789	4	50	59	0	2.738	1
210.822	4	67	74	1	2.004	0
217.871	4	24	89	0	0.958	1
234.904	4	78	129	1	1.913	0
244.937	4	23	61	0	1.225	1
257.97	4	36	114	0	1.468	1
269.02	4	33	78	0	2.287	1
280.069	4	56	172	0	2.099	1
293.119	4	76	161	1	1.48	0
308.168	4	67	103	1	1.991	0
