onset	duration	amount	Probability	choseAccept	RT	choseRight
19.23	4	50	0.39	1	1.797	1
24.28	4	78	0.42	0	1.078	0
34.313	4	41	0.63	1	0.835	1
43.363	4	76	0.43	1	0.886	1
50.396	4	68	0.64	1	1.077	1
68.429	4	50	0.57	1	1.048	1
79.462	4	56	0.44	1	1.218	1
89.511	4	22	0.89	1	0.785	1
104.561	4	71	0.36	0	1.624	0
113.594	4	49	0.71	1	1.801	1
126.661	4	31	0.61	1	1.407	1
136.694	4	71	0.19	0	0.845	0
153.727	4	82	0.25	0	1.195	0
158.777	4	61	0.67	1	1.018	1
172.826	4	21	0.96	1	1.601	1
180.876	4	62	0.3	0	1.298	0
186.926	4	57	0.58	1	1.559	1
195.959	4	58	0.42	1	1.595	1
204.992	4	63	0.27	0	1.333	0
213.042	4	82	0.29	0	1.525	0
221.075	4	75	0.48	1	1.063	1
230.108	4	29	0.83	0	1.278	0
239.141	4	58	0.45	1	1.696	1
246.174	4	43	0.69	1	1.292	1
252.208	4	70	0.34	1	1.575	1
264.241	4	23	0.96	1	1.073	1
274.274	4	40	0.79	1	1.18	1
286.307	4	42	0.6	1	1.706	1
299.34	4	52	0.41	1	2.294	1
309.373	4	30	0.7	1	1.114	1
