onset	duration	amount	Delay	choseAccept	RT	choseRight
15.048	4	25	70	0	1.703	1
20.114	4	40	159	0	1.853	1
35.164	4	60	124	1	1.939	0
51.213	4	67	103	1	1.818	0
61.263	4	56	172	0	1.823	1
70.296	4	67	41	1	1.222	0
78.329	4	43	120	0	1.613	1
86.379	4	25	141	0	1.219	1
99.429	4	79	92	1	1.873	0
116.461	4	66	145	0	1.896	1
126.511	4	80	39	1	1.406	0
134.544	4	54	23	1	1.965	0
142.577	4	65	137	1	2.3	0
154.61	4	45	72	1	2.002	0
163.66	4	55	163	0	1.568	1
172.709	4	57	89	1	1.719	0
181.759	4	25	176	0	1.205	1
191.792	4	39	161	0	1.572	1
201.825	4	70	108	1	2.051	0
212.875	4	29	44	0	1.864	1
222.924	4	45	107	1	2.279	0
229.958	4	36	140	0	1.389	1
239.991	4	41	27	1	1.94	0
245.04	4	24	87	0	1.595	1
250.09	4	74	121	1	2.096	0
265.123	4	41	55	0	2.111	1
273.156	4	44	92	0	2.23	1
283.206	4	74	52	1	0.988	0
299.239	4	52	139	0	1.674	1
309.272	4	67	23	1	1.969	0
