onset	duration	amount	Delay	choseAccept	RT	choseRight
17.95	4	85	129	1	2.346	1
23.983	4	31	74	0	2.337	0
40.033	4	49	172	0	2.03	0
47.082	4	30	23	1	1.645	1
59.115	4	58	36	1	2.164	1
73.148	4	33	103	0	1.571	0
81.182	4	54	22	1	1.729	1
88.214	4	71	88	1	1.84	1
96.247	4	32	111	0	1.743	0
109.28	4	33	78	0	2.022	0
119.313	4	67	74	1	2.957	1
139.346	4	75	41	1	2.051	1
149.396	4	33	163	0	1.161	0
158.429	4	78	108	1	2.448	1
171.462	4	25	74	0	1.687	0
186.511	4	32	57	0	1.725	0
197.544	4	64	89	1	2.988	1
206.578	4	43	38	1	2.594	1
214.61	4	76	161	0	2.618	0
220.66	4	27	130	0	1.144	0
232.693	4	66	58	1	1.446	1
239.726	4	69	172	0	1.837	0
246.776	4	30	36	1	2.411	1
256.809	4	58	53	1	1.298	1
264.842	4	24	89	0	0.929	0
273.875	4	81	58	1	1.488	1
281.908	4	28	59	0	2.094	0
286.958	4	39	95	0	1.804	0
298.007	4	71	176	0	1.395	0
309.04	4	24	38	0	2.154	0
