onset	duration	amount	Probability	choseAccept	RT	choseRight
17.046	4	24	0.91	1	1.947	0
27.068	4	83	0.52	0	2.021	1
36.114	4	58	0.83	1	1.677	0
47.148	4	50	0.57	0	2.521	1
61.182	4	49	0.51	0	1.648	1
76.227	4	76	0.44	0	1.633	1
82.261	4	36	0.59	1	3.083	0
99.306	4	79	0.49	0	1.4	1
107.341	4	82	0.31	0	1.987	1
118.386	4	54	0.52	0	1.193	1
123.421	4	50	0.48	0	0.938	1
128.467	4	61	0.67	1	1.257	0
141.501	4	82	0.47	0	1.134	1
158.534	4	55	0.44	0	1.134	1
166.568	4	40	0.39	0	0.959	1
174.603	4	28	0.89	1	1.236	0
187.648	4	83	0.32	0	1.054	1
197.682	4	78	0.26	0	1.201	1
203.717	4	75	0.48	0	0.892	1
214.762	4	63	0.27	0	0.965	1
222.797	4	35	0.7	1	1.035	0
231.831	4	70	0.39	0	1.05	1
237.854	4	70	0.34	0	1.409	1
247.899	4	56	0.49	0	0.761	1
256.934	4	35	0.73	1	0.814	0
263.968	4	82	0.09	0	0.876	1
275.002	4	65	0.55	0	1.368	1
285.036	4	77	0.43	0	1.242	1
295.07	4	49	0.44	0	0.75	1
306.104	4	32	0.57	0	1.371	1
