onset	duration	amount	Delay	choseAccept	RT	choseRight
17.742	4	44	143	1	0.123	0
27.775	4	72	95	1	1.685	0
37.825	4	28	123	0	0.88	1
48.891	4	65	159	1	1.427	0
56.924	4	23	77	0	1.061	1
66.974	4	66	145	0	1.167	1
76.024	4	50	59	1	1.528	0
83.057	4	58	72	1	0.938	0
92.09	4	55	107	0	1.276	1
99.123	4	67	41	1	1.521	0
110.156	4	45	107	0	1.751	1
120.206	4	71	76	1	1.292	0
132.239	4	56	172	0	1.821	1
143.272	4	52	139	0	1.396	1
153.321	4	58	55	1	1.733	0
161.371	4	29	44	0	3.013	1
173.421	4	71	176	1	3.16	0
194.47	4	28	59	0	1.449	1
208.52	4	63	37	1	2.777	0
216.553	4	45	26	0	2.132	1
223.602	4	39	95	0	1.729	1
234.652	4	23	61	0	1.468	1
243.702	4	35	171	0	1.011	1
254.768	4	34	176	0	1.166	1
262.818	4	29	58	0	1.917	1
274.884	4	54	22	0	1.114	1
283.934	4	43	38	1	0.401	0
289	4	75	60	1	1.205	0
295.05	4	22	21	0	0.667	1
309.1	4	24	38	0	1.781	1
