onset	duration	amount	Delay	choseAccept	RT	choseRight
15.676	4	58	53	1	0.176	0
22.709	4	34	43	n/a	n/a	n/a
33.776	4	49	172	0	0.371	1
41.809	4	30	23	1	2.142	0
50.842	4	39	104	0	1.014	1
57.892	4	49	140	0	0.417	1
69.958	4	67	23	0	2.049	1
78.008	4	77	24	1	0.165	0
97.074	4	74	52	0	1.617	1
102.14	4	39	161	0	0.968	1
111.19	4	50	41	1	1.176	0
122.223	4	23	134	1	1.562	0
133.256	4	56	93	n/a	n/a	n/a
142.306	4	58	36	0	0.135	1
149.355	4	32	74	1	0.011	0
158.389	4	31	74	1	3.488	0
165.422	4	82	74	1	1.755	0
178.455	4	44	92	0	1.712	1
195.504	4	41	55	n/a	n/a	n/a
203.554	4	25	70	1	1.26	0
209.587	4	40	159	0	2.163	1
232.653	4	32	111	0	0.912	1
240.703	4	24	125	0	0.978	1
248.752	4	61	141	1	1.495	0
257.785	4	25	108	1	1.061	0
275.835	4	75	41	0	2.193	1
280.885	4	62	180	1	1.456	0
288.918	4	22	27	0	1.092	1
297.951	4	70	108	1	1.642	0
308.984	4	36	140	n/a	n/a	n/a
