onset	duration	amount	Probability	choseAccept	RT	choseRight
17.682	4	56	0.68	0	0.71	1
23.715	4	79	0.33	0	0.525	1
39.764	4	58	0.45	0	2.049	1
46.814	4	72	0.4	1	1.365	0
58.847	4	21	0.97	1	1.101	0
72.897	4	60	0.51	0	1.531	1
80.946	4	61	0.5	1	1.103	0
87.98	4	85	0.59	1	1.791	0
96.013	4	58	0.62	1	1.485	0
109.062	4	30	0.7	1	2.127	0
119.095	4	82	0.47	1	2.221	0
139.128	4	57	0.51	1	1.101	0
149.178	4	70	0.34	0	0.454	1
158.211	4	72	0.34	0	1.22	1
171.26	4	82	0.31	1	1.707	0
186.293	4	52	0.47	1	3.757	0
197.326	4	24	0.96	1	1.126	0
206.359	4	56	0.49	1	1.618	0
214.409	4	83	0.54	n/a	n/a	n/a
220.459	4	82	0.48	0	1.843	1
232.492	4	77	0.43	0	1.738	1
239.525	4	29	0.83	n/a	n/a	n/a
246.574	4	39	0.3	0	0.812	1
256.608	4	63	0.27	n/a	n/a	n/a
264.657	4	22	0.96	0	1.82	1
273.69	4	50	0.57	1	0.848	0
281.723	4	33	0.8	1	1.984	0
286.79	4	57	0.3	n/a	n/a	n/a
297.84	4	76	0.44	0	0.118	1
308.889	4	46	0.21	1	1.344	0
