onset	duration	amount	Delay	choseAccept	RT	choseRight
14.109	4	48	128	1	1.649	1
22.159	4	65	137	1	1.024	1
37.192	4	67	74	1	1.496	1
43.225	4	77	161	1	0.748	1
53.258	4	41	174	0	1.626	0
62.291	4	42	145	0	1.693	0
72.324	4	54	23	1	1.227	1
77.374	4	54	126	1	1.352	1
82.441	4	66	58	1	1.212	1
87.49	4	69	172	1	1.753	1
102.557	4	60	124	1	2.202	1
109.606	4	32	57	0	1.876	0
119.639	4	80	145	1	1.939	1
126.672	4	30	36	0	1.288	0
134.706	4	64	89	1	1.457	1
140.739	4	33	103	0	1.211	0
150.772	4	25	141	0	1.058	0
162.805	4	28	132	0	1.37	0
170.854	4	43	120	0	1.791	0
192.904	4	45	72	0	1.474	0
200.937	4	33	78	0	1.108	0
210.97	4	78	129	1	1.482	1
218.02	4	27	91	0	1.1	0
235.086	4	73	44	1	0.92	1
245.136	4	58	73	1	0.785	1
258.185	4	24	139	0	2.126	0
269.218	4	76	161	1	0.942	1
280.268	4	31	76	0	1.653	0
293.317	4	25	176	0	1.241	0
308.367	4	79	92	0	0.605	0
