onset	duration	amount	Probability	choseAccept	RT	choseRight
15.417	4	47	0.72	0	1.514	0
20.483	4	40	0.71	1	2.105	1
35.533	4	84	0.25	0	1.598	0
51.582	4	70	0.61	1	1.212	1
61.632	4	31	0.79	0	1.649	0
70.682	4	70	0.39	0	1.925	0
78.715	4	77	0.39	0	1.362	0
86.765	4	33	0.91	0	1.371	0
99.814	4	73	0.74	1	1.417	1
116.864	4	83	0.28	0	1.724	0
126.913	4	76	0.26	0	1.747	0
134.98	4	58	0.46	0	1.464	0
143.029	4	66	0.25	0	1.046	0
155.096	4	45	0.37	n/a	n/a	n/a
164.145	4	40	0.66	0	1.074	0
173.179	4	41	0.63	1	1.252	1
182.212	4	57	0.58	n/a	n/a	n/a
192.261	4	23	0.83	n/a	n/a	n/a
202.311	4	63	0.57	1	1.507	1
213.344	4	64	0.33	0	0.992	0
223.394	4	49	0.51	0	1.23	0
230.443	4	25	0.91	0	1.783	0
240.493	4	40	0.39	n/a	n/a	n/a
245.56	4	82	0.29	0	3.161	0
250.626	4	53	0.54	0	2.143	0
265.676	4	40	0.79	1	0.73	1
273.725	4	79	0.49	1	0.069	1
283.759	4	76	0.43	0	0.269	0
299.792	4	75	0.48	0	0.994	0
309.841	4	50	0.39	0	1.064	0
