onset	duration	amount	Probability	choseAccept	RT	choseRight
15.59	4	24	0.96	1	2.063	1
23.623	4	70	0.61	1	0.83	1
38.656	4	82	0.48	0	1.118	0
44.705	4	83	0.3	0	1.043	0
54.738	4	46	0.33	0	1.494	0
63.771	4	40	0.79	1	1.756	1
73.804	4	24	0.91	1	0.795	1
78.854	4	75	0.24	1	3.652	1
83.92	4	72	0.33	0	1.508	0
88.97	4	21	0.93	0	2.408	0
104.003	4	72	0.4	0	1.139	0
111.036	4	53	0.48	0	0.986	0
121.069	4	33	0.62	0	1.618	0
128.118	4	35	0.78	1	2.274	1
136.151	4	23	0.96	1	0.7	1
142.201	4	56	0.44	n/a	n/a	n/a
152.25	4	85	0.59	1	1.349	1
164.283	4	70	0.39	0	0.721	0
172.316	4	28	0.63	1	1.352	1
194.365	4	40	0.66	1	1.618	1
202.415	4	58	0.46	1	1	1
212.465	4	71	0.19	0	1.008	0
219.498	4	35	0.7	1	1.999	1
236.53	4	60	0.51	n/a	n/a	n/a
246.58	4	76	0.26	0	0.891	0
259.612	4	22	0.98	1	0.678	1
270.645	4	41	0.6	0	2.356	0
281.678	4	21	0.97	1	1.747	1
294.711	4	50	0.57	1	1.003	1
309.744	4	45	0.37	0	2.411	0
