onset	duration	amount	Probability	choseAccept	RT	choseRight
17.438	4	64	0.34	n/a	n/a	n/a
27.488	4	50	0.39	0	0.865	1
37.537	4	43	0.69	0	1.526	1
48.57	4	44	0.44	0	1.391	1
56.603	4	23	0.83	0	1.497	1
66.653	4	21	0.96	0	1.344	1
75.686	4	49	0.43	0	1.072	1
82.719	4	49	0.71	0	2.508	1
91.752	4	31	0.79	1	2.974	0
98.785	4	56	0.68	1	3.212	0
109.818	4	70	0.34	0	1.586	1
119.851	4	65	0.55	0	1.563	1
131.9	4	83	0.52	0	2.897	1
142.949	4	62	0.3	0	1.031	1
152.999	4	82	0.23	0	1.202	1
161.049	4	81	0.1	0	1.454	1
173.081	4	50	0.48	0	1.901	1
194.147	4	71	0.19	0	1.206	1
208.18	4	52	0.41	0	0.994	1
216.213	4	49	0.44	0	0.905	1
223.246	4	49	0.51	0	1.126	1
234.279	4	76	0.44	0	1.795	1
243.312	4	46	0.48	0	1.232	1
254.361	4	36	0.59	0	1.674	1
262.394	4	39	0.3	0	1.602	1
274.443	4	55	0.44	0	1.64	1
283.476	4	72	0.4	0	1.103	1
288.526	4	53	0.54	0	1.324	1
294.559	4	63	0.27	0	2.222	1
308.592	4	82	0.09	0	1.622	1
