onset	duration	amount	Probability	choseAccept	RT	choseRight
14.008	4	79	0.33	0	1.957	0
22.041	4	40	0.66	0	1.195	0
37.074	4	71	0.36	0	2.112	0
43.107	4	46	0.21	0	1.46	0
53.14	4	70	0.39	0	1.219	0
62.189	4	46	0.77	1	3.57	1
72.222	4	39	0.49	0	1.008	0
77.272	4	33	0.91	1	2.568	1
82.338	4	82	0.47	0	1.624	0
87.388	4	70	0.61	0	1.945	0
102.421	4	72	0.34	0	1.559	0
109.454	4	42	0.58	0	1.322	0
119.487	4	83	0.54	0	1.185	0
126.536	4	82	0.48	0	1.274	0
134.569	4	77	0.39	0	2.291	0
140.602	4	61	0.67	0	2.352	0
150.652	4	60	0.51	0	1.084	0
162.701	4	57	0.58	0	1.935	0
170.751	4	83	0.32	0	1.415	0
192.817	4	45	0.37	0	1.544	0
200.85	4	58	0.45	0	2.06	0
210.883	4	28	0.89	0	2.278	0
217.916	4	72	0.5	0	2.165	0
234.965	4	35	0.7	0	2.973	0
244.998	4	40	0.71	0	1.898	0
258.047	4	56	0.49	0	1.054	0
269.08	4	46	0.33	0	1.065	0
280.129	4	24	0.96	0	2.574	0
293.162	4	58	0.42	0	2.161	0
308.195	4	75	0.48	0	1.53	0
