onset	duration	amount	Delay	choseAccept	RT	choseRight
18.21	4	34	176	1	1.164	0
24.243	4	45	157	1	1.708	0
40.276	4	35	171	1	1.921	0
47.309	4	24	87	n/a	n/a	n/a
59.358	4	58	53	1	1.629	0
73.391	4	49	172	0	1.164	1
81.441	4	74	52	1	3.798	0
88.474	4	58	73	1	1.411	0
96.507	4	24	89	n/a	n/a	n/a
109.556	4	36	114	0	0.893	1
119.589	4	75	60	n/a	n/a	n/a
139.638	4	25	176	0	0.881	1
149.688	4	50	129	0	2.406	1
158.721	4	85	129	0	1.796	1
171.77	4	32	57	n/a	n/a	n/a
186.82	4	83	105	0	1.424	1
197.852	4	33	163	0	0.935	1
206.902	4	50	59	0	1.152	1
214.952	4	80	145	n/a	n/a	n/a
221.002	4	31	76	1	1.8	0
233.051	4	45	72	1	2.072	0
240.084	4	24	125	0	2.923	1
247.117	4	30	23	n/a	n/a	n/a
257.167	4	77	161	0	0.893	1
265.2	4	63	37	1	2.961	0
274.233	4	65	159	0	2.969	1
282.282	4	57	89	0	1.078	1
287.332	4	31	74	n/a	n/a	n/a
298.382	4	74	121	n/a	n/a	n/a
309.431	4	67	23	1	2.09	0
