onset	duration	amount	Delay	choseAccept	RT	choseRight
14.743	4	44	143	0	1.449	1
22.792	4	79	92	n/a	n/a	n/a
37.858	4	23	77	n/a	n/a	n/a
43.908	4	71	176	0	2.163	1
53.958	4	77	142	1	2.417	0
63.007	4	43	120	0	1.204	1
73.057	4	77	24	1	1.376	0
78.107	4	29	44	1	2.064	0
83.157	4	25	108	0	1.186	1
88.223	4	58	72	n/a	n/a	n/a
103.273	4	23	110	0	1.695	1
110.306	4	56	93	n/a	n/a	n/a
120.355	4	41	27	1	2.459	0
127.388	4	24	38	n/a	n/a	n/a
135.438	4	50	41	1	1.231	0
141.471	4	66	71	1	1.748	0
151.521	4	58	36	1	2.056	0
163.553	4	41	129	0	1.326	1
171.586	4	41	55	n/a	n/a	n/a
193.652	4	48	128	0	1.875	1
201.685	4	61	141	0	1.963	1
211.735	4	29	75	n/a	n/a	n/a
218.784	4	55	107	n/a	n/a	n/a
235.85	4	34	43	1	3.052	0
245.9	4	65	156	n/a	n/a	n/a
258.95	4	24	139	0	1.909	1
269.982	4	72	95	1	1.659	0
281.015	4	25	70	0	1.999	1
294.081	4	54	23	n/a	n/a	n/a
309.148	4	78	129	0	0.981	1
