onset	duration	amount	Delay	choseAccept	RT	choseRight
18.319	4	61	141	1	0.843	1
24.352	4	66	71	1	0.591	1
40.402	4	54	126	1	0.884	1
47.451	4	45	72	1	0.722	1
59.484	4	29	75	1	0.919	1
73.534	4	27	142	0	0.91	0
81.567	4	22	27	0	1.212	0
88.616	4	30	23	1	0.977	1
96.65	4	23	42	0	0.969	0
109.699	4	25	141	1	1.112	1
119.732	4	39	161	1	1.086	1
139.798	4	77	161	1	0.981	1
149.831	4	43	38	1	0.806	1
158.864	4	67	74	1	0.838	1
171.913	4	71	176	1	0.789	1
186.946	4	78	108	1	0.758	1
197.996	4	83	105	1	0.695	1
207.029	4	41	55	1	0.645	1
215.062	4	55	163	1	0.807	1
221.095	4	82	74	1	1.084	1
233.161	4	79	92	1	0.74	1
240.194	4	75	60	1	0.629	1
247.227	4	27	130	0	0.935	0
257.277	4	45	107	1	0.906	1
265.31	4	54	22	1	0.817	1
274.36	4	64	89	1	0.711	1
282.393	4	34	43	1	1.058	1
287.443	4	25	70	0	1.11	0
298.476	4	74	121	1	0.759	1
309.509	4	27	91	0	1.221	0
