onset	duration	amount	Probability	choseAccept	RT	choseRight
19.845	4	79	0.45	1	1.023	0
29.878	4	77	0.39	1	0.98	0
38.911	4	74	0.39	1	1.417	0
49.96	4	47	0.72	1	0.851	0
64.027	4	31	0.61	0	1.392	1
79.059	4	50	0.48	1	1.263	0
85.092	4	46	0.33	1	1.032	0
102.125	4	82	0.29	1	1.186	0
110.158	4	82	0.48	1	1.061	0
121.208	4	70	0.34	1	1.266	0
126.274	4	55	0.44	1	1.072	0
131.324	4	53	0.48	1	0.955	0
144.357	4	49	0.71	1	1.1	0
161.406	4	49	0.51	1	1.09	0
169.439	4	85	0.59	1	1.343	0
177.473	4	60	0.51	1	1.075	0
190.505	4	40	0.71	1	0.882	0
200.538	4	32	0.57	1	1.093	0
206.571	4	78	0.42	0	1.233	1
217.621	4	82	0.31	1	1.152	0
225.655	4	82	0.25	1	1.175	0
234.687	4	82	0.47	1	0.928	0
240.72	4	83	0.3	1	1.565	0
250.753	4	77	0.43	1	0.938	0
259.786	4	72	0.34	1	1.054	0
266.819	4	29	0.83	1	1.251	0
277.886	4	58	0.45	1	1.376	0
287.919	4	66	0.25	1	1.295	0
297.951	4	83	0.52	1	1.276	0
308.984	4	83	0.28	1	1.244	0
