onset	duration	amount	Delay	choseAccept	RT	choseRight
15.935	4	58	72	1	0.647	1
24.968	4	60	124	1	0.774	1
33.017	4	58	36	1	0.611	1
43.067	4	71	88	1	0.71	1
57.1	4	67	23	1	0.865	1
65.15	4	72	95	1	0.906	1
75.183	4	56	93	1	0.697	1
81.216	4	24	125	0	0.947	0
87.265	4	28	163	1	0.87	1
101.315	4	39	95	1	0.271	1
110.348	4	73	44	1	0.654	1
122.381	4	41	174	1	0.498	1
132.414	4	63	37	1	0.513	1
140.447	4	25	176	1	0.493	1
147.48	4	66	145	1	0.685	1
154.546	4	65	159	1	0.557	1
163.596	4	41	27	1	0.545	1
170.629	4	35	171	1	0.558	1
182.662	4	44	92	1	0.62	1
193.712	4	31	76	1	0.789	1
205.744	4	32	111	1	0.751	1
210.811	4	41	129	1	0.606	1
219.844	4	23	110	1	0.453	1
232.893	4	30	36	1	0.777	1
247.926	4	29	44	0	0.9	0
266.992	4	75	41	1	0.74	1
276.025	4	74	52	1	0.654	1
287.075	4	28	132	1	0.56	1
298.108	4	76	161	1	0.641	1
309.141	4	33	163	1	0.755	1
