onset	duration	amount	Delay	choseAccept	RT	choseRight
19.176	4	27	91	0	2.718	1
29.226	4	44	92	0	1.826	1
38.259	4	54	23	1	2.394	0
49.292	4	28	59	0	3.466	1
63.341	4	45	107	0	1.176	1
78.374	4	71	88	1	3.636	0
84.424	4	32	111	0	1.065	1
101.49	4	31	76	0	1.729	1
109.523	4	43	120	0	2.266	1
120.572	4	78	129	0	2.077	1
125.622	4	67	41	1	1.28	0
130.672	4	79	92	1	2.582	0
143.705	4	66	145	0	1.357	1
160.737	4	22	21	0	1.676	1
168.77	4	54	22	1	1.695	0
176.803	4	77	142	0	2.279	1
189.853	4	24	139	0	1.896	1
199.902	4	80	39	1	1.537	0
205.952	4	77	24	1	1.61	0
216.985	4	23	110	0	1.387	1
225.035	4	55	163	0	1.812	1
234.068	4	28	132	0	1.228	1
240.101	4	83	105	1	2.803	0
250.15	4	29	44	0	2.199	1
259.2	4	58	72	1	2.725	0
266.233	4	32	57	0	1.677	1
277.266	4	33	103	0	1.197	1
287.316	4	23	42	0	1.262	1
297.365	4	55	107	0	1.096	1
308.415	4	22	27	0	1.015	1
