onset	duration	amount	Probability	choseAccept	RT	choseRight
15.852	4	58	0.46	1	2.06	0
24.885	4	21	0.97	1	2.343	0
32.918	4	30	0.7	1	1.344	0
42.951	4	33	0.62	0	1.897	1
57	4	54	0.52	1	1.697	0
65.033	4	77	0.38	1	1.145	0
75.066	4	76	0.43	1	1.334	0
81.116	4	63	0.57	1	0.995	0
87.149	4	77	0.43	1	0.828	0
101.182	4	32	0.57	0	2.191	1
110.215	4	75	0.24	0	1.75	1
122.264	4	85	0.59	1	1.101	0
132.314	4	50	0.57	1	1.034	0
140.364	4	56	0.44	1	1.628	0
147.397	4	62	0.18	0	1.477	1
154.43	4	58	0.83	1	1.023	0
163.463	4	57	0.3	0	1.142	1
170.496	4	35	0.78	1	2.186	0
182.529	4	53	0.48	1	1.313	0
193.562	4	41	0.63	1	1.866	0
205.611	4	40	0.79	1	1.795	0
210.661	4	47	0.72	1	1.207	0
219.694	4	29	0.83	0	1.811	1
232.727	4	25	0.89	0	1.76	1
247.759	4	23	0.96	1	3.23	0
266.792	4	66	0.25	0	2.163	1
275.842	4	40	0.39	0	3.316	1
286.891	4	49	0.56	1	2.278	0
297.924	4	42	0.6	1	1.152	0
308.974	4	82	0.29	0	1.864	1
